,dteday,holiday,weekday,weathersit,temp,hum,windspeed,cnt,season
676,2012-11-07,0,Wednesday,2,12.129153,54.75,20.375236,5035,fall
677,2012-11-08,0,Thursday,1,14.439134,33.3478,23.304945,5315,fall
678,2012-11-09,0,Friday,1,14.828347,54.0833,14.375386,5992,fall
679,2012-11-10,0,Saturday,1,15.955846999999999,64.5417,3.8756686,6536,fall
680,2012-11-11,0,Sunday,1,17.254153000000002,65.91669999999999,8.5425,6852,fall
681,2012-11-12,1,Monday,1,19.884999999999998,74.16669999999999,11.625639,6269,fall
682,2012-11-13,0,Tuesday,2,14.076653,66.29169999999999,22.917082,4094,fall
683,2012-11-14,0,Wednesday,1,11.855847,55.2083,13.374875,5495,fall
684,2012-11-15,0,Thursday,2,13.188346999999998,62.0417,10.250129000000001,5445,fall
685,2012-11-16,0,Friday,1,14.145,52.4583,11.458675000000001,5698,fall
686,2012-11-17,0,Saturday,1,13.325000000000001,54.541700000000006,12.041843,5629,fall
687,2012-11-18,0,Sunday,1,14.0425,69.2917,15.250004,4669,fall
688,2012-11-19,0,Monday,2,15.614152999999998,62.3333,15.749489,5499,fall
689,2012-11-20,0,Tuesday,2,15.340847000000002,68.5,5.542575,5634,fall
690,2012-11-21,0,Wednesday,1,14.486653,61.375,6.917482000000001,5146,fall
691,2012-11-22,1,Thursday,1,13.940000000000001,58.0417,3.5423436,2425,fall
692,2012-11-23,0,Friday,1,15.101653,56.875,9.917407,3910,fall
693,2012-11-24,0,Saturday,1,11.411653,40.4583,25.250357,2277,fall
694,2012-11-25,0,Sunday,1,10.079153,46.8333,10.083499999999999,2424,fall
695,2012-11-26,0,Monday,1,12.846652999999998,53.541700000000006,3.1255499999999996,5087,fall
696,2012-11-27,0,Tuesday,2,11.958347,78.6667,15.916654,3959,fall
697,2012-11-28,0,Wednesday,1,12.163347,50.625,14.125007,5260,fall
698,2012-11-29,0,Thursday,1,11.51567,55.565200000000004,7.739974,5323,fall
699,2012-11-30,0,Friday,1,12.231653000000001,64.95830000000001,3.9175436,5668,fall
700,2012-12-01,0,Saturday,2,12.231653000000001,80.6667,4.0001814,5191,fall
701,2012-12-02,0,Sunday,2,14.247499999999999,82.3333,8.333393000000001,4649,fall
702,2012-12-03,0,Monday,1,18.552500000000002,76.75,5.5422936,6234,fall
703,2012-12-04,0,Tuesday,1,19.509153,73.375,11.666643,6606,fall
704,2012-12-05,0,Wednesday,1,17.971653,48.5,21.709407,5729,fall
705,2012-12-06,0,Thursday,1,10.489152999999998,50.875,11.708518,5375,fall
706,2012-12-07,0,Friday,2,13.154152999999999,76.4167,8.7502,5008,fall
707,2012-12-08,0,Saturday,2,15.648347,91.125,6.792393,5582,fall
708,2012-12-09,0,Sunday,2,15.750846999999998,90.5417,10.584325,3228,fall
709,2012-12-10,0,Monday,2,17.869153,92.5,12.750636,5170,fall
710,2012-12-11,0,Tuesday,2,14.486653,59.66669999999999,19.834478999999998,5501,fall
711,2012-12-12,0,Wednesday,2,12.1975,53.833299999999994,10.916779,5319,fall
712,2012-12-13,0,Thursday,1,12.129153,48.5833,11.666643,5532,fall
713,2012-12-14,0,Friday,1,11.548347,64.29169999999999,8.792343,5611,fall
714,2012-12-15,0,Saturday,1,13.290847,65.0417,7.12545,5047,fall
715,2012-12-16,0,Sunday,2,14.862499999999999,83.875,6.749714,3786,fall
716,2012-12-17,0,Monday,2,16.126653,90.7083,6.583306100000001,4585,fall
717,2012-12-18,0,Tuesday,1,16.844153,66.625,14.834067999999998,5557,fall
718,2012-12-19,0,Wednesday,1,13.6325,62.5417,12.334164000000001,5267,fall
719,2012-12-20,0,Thursday,2,13.530000000000001,66.79169999999999,8.875021,4128,fall
720,2012-12-21,0,Friday,2,13.393346999999999,55.666700000000006,25.083661000000003,3623,winter
721,2012-12-22,0,Saturday,1,10.899153,44.125,27.292182,1749,winter
722,2012-12-23,0,Sunday,1,10.079153,51.5417,8.916561,1787,winter
723,2012-12-24,0,Monday,2,9.483464,79.1304,5.1744368000000005,920,winter
724,2012-12-25,1,Tuesday,2,11.943464,73.47829999999999,11.304642,1013,winter
725,2012-12-26,0,Wednesday,3,9.976652999999999,82.3333,21.208582,441,winter
726,2012-12-27,0,Thursday,2,10.420846999999998,65.29169999999999,23.458911,2114,winter
727,2012-12-28,0,Friday,2,10.386652999999999,59.0,10.416557,3095,winter
728,2012-12-29,0,Saturday,2,10.386652999999999,75.29169999999999,8.333661,1341,winter
729,2012-12-30,0,Sunday,1,10.489152999999998,48.3333,23.500518,1796,winter
730,2012-12-31,0,Monday,2,8.849153,57.75,10.374682,2729,winter
